latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
8.53445,24.1258,344.35,1.02,1.01,2026-01-02,1322,A,91,6.1NRT,306.93,41.79,D
8.53312,24.11686,342.95,1.02,1.01,2026-01-02,1322,A,90,6.1NRT,306.88,39,D
8.38076,23.09787,323.03,1.1,1.05,2026-01-02,1322,A,75,6.1NRT,302.68,12.14,D
8.54326,24.12444,331.15,1.02,1.01,2026-01-02,1322,A,81,6.1NRT,305.71,21.29,D
8.54193,24.11551,322.66,1.02,1.01,2026-01-02,1322,A,69,6.1NRT,306.07,10.98,D
8.01254,20.63061,317.04,1.59,1.24,2026-01-02,1322,A,51,6.1NRT,304.22,10.64,D
7.82596,19.44451,317.84,1.98,1.37,2026-01-02,1322,A,50,6.1NRT,303.36,13.3,D
7.50678,17.46272,321.62,2.9,1.62,2026-01-02,1322,A,70,6.1NRT,304.21,48.81,D
8.59934,24.44328,336.39,1.01,1,2026-01-02,1322,A,85,6.1NRT,306.48,26.25,D
8.38734,23.01695,333.56,1.11,1.05,2026-01-02,1322,A,85,6.1NRT,302.83,28.91,D
8.38588,23.00718,324.52,1.12,1.05,2026-01-02,1322,A,77,6.1NRT,301.59,16.54,D
8.02979,20.67035,319.28,1.58,1.24,2026-01-02,1322,A,51,6.1NRT,306.98,10.96,D
8.0255,20.64267,331.7,1.58,1.24,2026-01-02,1322,A,84,6.1NRT,305.15,40.1,D
8.47759,23.55087,322.72,1.06,1.03,2026-01-02,1322,A,54,6.1NRT,303.72,11.24,D
8.39612,23.01902,339.19,1.11,1.05,2026-01-02,1322,A,89,6.1NRT,304.3,36.73,D
8.39461,23.00927,341.95,1.11,1.05,2026-01-02,1322,A,91,6.1NRT,304.74,42.92,D
8.0201,20.65106,322.85,1.58,1.24,2026-01-02,1322,A,68,6.1NRT,305.16,18.61,D
8.01784,20.63721,324.88,1.58,1.24,2026-01-02,1322,A,77,6.1NRT,304.45,24.34,D
9.00008,27.08681,332.47,1.14,1.07,2026-01-02,1322,A,80,6.1NRT,310.14,20.89,D
8.99868,27.07673,335.69,1.14,1.06,2026-01-02,1322,A,83,6.1NRT,309.97,25.99,D
8.58492,24.20297,317.1,1.02,1.01,2026-01-02,1322,A,41,6.1NRT,305.02,5.46,D
8.58358,24.19404,330.19,1.02,1.01,2026-01-02,1322,A,79,6.1NRT,306.76,19.66,D
8.48655,23.54948,322.94,1.06,1.03,2026-01-02,1322,A,48,6.1NRT,304.57,11.32,D
8.40228,22.99802,318.61,1.12,1.05,2026-01-02,1322,A,50,6.1NRT,302.21,9.51,D
7.75694,18.98833,314.44,2.15,1.43,2026-01-02,1322,A,47,6.1NRT,299.94,14.91,D
9.30108,29.22981,321.91,1.58,1.24,2026-01-02,1322,A,66,6.1NRT,304.91,16.37,D
9.29924,29.21592,325.21,1.58,1.24,2026-01-02,1322,A,76,6.1NRT,304.85,23.44,D
9.2974,29.20206,318.96,1.57,1.24,2026-01-02,1322,A,40,6.1NRT,303.32,10.43,D
9.00939,27.08545,327.37,1.14,1.07,2026-01-02,1322,A,72,6.1NRT,310.51,13.52,D
8.53434,23.80531,324.14,1.04,1.02,2026-01-02,1322,A,73,6.1NRT,306.46,12.9,D
8.06815,20.81192,315.61,1.54,1.22,2026-01-02,1322,A,41,6.1NRT,303.22,11.43,D
8.06595,20.79826,319.4,1.54,1.22,2026-01-02,1322,A,63,6.1NRT,304.72,16.92,D
7.5111,17.45505,318.18,2.9,1.62,2026-01-02,1322,A,62,6.1NRT,304.2,32.52,D
9.31006,29.21443,383.03,1.58,1.24,2026-01-02,1322,A,100,6.1NRT,306.38,302.81,D
9.30821,29.20057,397.14,1.57,1.24,2026-01-02,1322,A,100,6.1NRT,309.58,438.23,D
9.30636,29.18674,347.84,1.57,1.23,2026-01-02,1322,A,94,6.1NRT,304.76,91.52,D
9.28087,28.99662,322.54,1.52,1.22,2026-01-02,1322,A,40,6.1NRT,306.49,13.13,D
8.59452,24.1467,335.34,1.02,1.01,2026-01-02,1322,A,84,6.1NRT,306.32,26.76,D
8.59318,24.13774,326.03,1.02,1.01,2026-01-02,1322,A,74,6.1NRT,307.53,14.46,D
8.56769,23.96711,322.91,1.03,1.01,2026-01-02,1322,A,34,6.1NRT,305.12,10.25,D
8.53225,23.73098,331.35,1.04,1.02,2026-01-02,1322,A,82,6.1NRT,305.32,23,D
8.53088,23.72184,316.66,1.04,1.02,2026-01-02,1322,A,38,6.1NRT,304.49,5.62,D
7.98806,20.24593,319.18,1.7,1.28,2026-01-02,1322,A,68,6.1NRT,305.33,13.65,D
7.98086,20.20137,316.46,1.71,1.28,2026-01-02,1322,A,49,6.1NRT,304.18,11.5,D
7.84995,19.3982,320.87,1.99,1.38,2026-01-02,1322,A,58,6.1NRT,306.41,22,D
7.53786,17.5273,322.72,2.86,1.61,2026-01-02,1322,A,72,6.1NRT,304.43,53.9,D
9.35321,29.45376,317.46,1.65,1.26,2026-01-02,1322,A,58,6.1NRT,303.6,18.21,D
9.29151,28.99515,327.76,1.52,1.22,2026-01-02,1322,A,69,6.1NRT,306.82,23.26,D
8.60333,24.14537,317.66,1.02,1.01,2026-01-02,1322,A,37,6.1NRT,305.43,5.11,D
8.57654,23.96578,339.47,1.03,1.01,2026-01-02,1322,A,88,6.1NRT,306.09,32.89,D
7.57239,17.64704,320.77,2.79,1.6,2026-01-02,1322,A,68,6.1NRT,304.3,42.39,D
7.56832,17.62281,367.1,2.8,1.6,2026-01-02,1322,A,100,6.1NRT,306.94,441.42,D
7.48252,17.11394,316.36,3.09,1.67,2026-01-02,1322,A,47,6.1NRT,304.14,23.73,D
9.3507,29.35186,327.73,1.62,1.25,2026-01-02,1322,A,75,6.1NRT,302.74,35.28,D
9.34878,29.33766,325.56,1.61,1.25,2026-01-02,1322,A,74,6.1NRT,304.3,29.84,D
9.30214,28.99368,324.05,1.52,1.22,2026-01-02,1322,A,51,6.1NRT,306.1,15.84,D
8.58538,23.96444,331.89,1.03,1.01,2026-01-02,1322,A,82,6.1NRT,306.45,21.23,D
7.58625,17.6446,319.24,2.79,1.6,2026-01-02,1322,A,54,6.1NRT,305.25,34.7,D
7.49251,17.08466,317.96,3.11,1.67,2026-01-02,1322,A,51,6.1NRT,305.13,30.59,D
9.27693,28.73093,322.94,1.45,1.19,2026-01-02,1322,A,70,6.1NRT,304.17,19.45,D
9.27517,28.71817,318.7,1.45,1.19,2026-01-02,1322,A,47,6.1NRT,305.48,11.47,D
9.0032,26.77379,372.13,1.1,1.05,2026-01-02,1322,A,100,6.1NRT,308.4,127.3,D
8.04694,20.40083,318.21,1.65,1.26,2026-01-02,1322,A,67,6.1NRT,306.31,11.19,D
8.54862,23.5966,337.38,1.05,1.03,2026-01-02,1322,A,87,6.1NRT,305.2,31.5,D
8.54724,23.58738,346.49,1.05,1.03,2026-01-02,1322,A,93,6.1NRT,305.34,49.36,D
9.32484,28.92287,319.18,1.5,1.21,2026-01-02,1322,A,61,6.1NRT,305.28,9.45,D
8.55894,23.60445,321.67,1.05,1.02,2026-01-02,1322,A,63,6.1NRT,305.64,9.47,D
8.55756,23.59523,325.16,1.05,1.03,2026-01-02,1322,A,75,6.1NRT,304.31,14.38,D
8.42315,22.70028,317.58,1.15,1.07,2026-01-02,1322,A,51,6.1NRT,299.36,10.44,D
8.42162,22.69016,346.55,1.15,1.07,2026-01-02,1322,A,93,6.1NRT,302.37,59.48,D
7.62387,17.61306,326.56,2.8,1.6,2026-01-02,1322,A,77,6.1NRT,303.65,70,D
9.31898,28.80374,321.61,1.47,1.2,2026-01-02,1322,A,60,6.1NRT,306.76,11.97,D
9.31356,28.76504,321.97,1.46,1.19,2026-01-02,1322,A,68,6.1NRT,306.15,14.49,D
8.49614,23.1227,315.46,1.1,1.05,2026-01-02,1322,A,59,6.1NRT,303.36,6.53,D
8.486,23.05504,319.77,1.11,1.05,2026-01-02,1322,A,39,6.1NRT,300.89,10.25,D
8.43246,22.69876,351.95,1.15,1.07,2026-01-02,1322,A,96,6.1NRT,303.1,71.77,D
8.43095,22.68869,349.34,1.15,1.07,2026-01-02,1322,A,95,6.1NRT,305.24,64.77,D
9.3307,28.92982,317.28,1.5,1.21,2026-01-02,1322,A,20,6.1NRT,303.92,5.96,D
9.32896,28.91658,319.26,1.5,1.21,2026-01-02,1322,A,51,6.1NRT,305.86,9.29,D
8.68378,24.30964,327.54,1.01,1.01,2026-01-02,1322,A,76,6.1NRT,304.06,16.87,D
8.49418,23.05819,316.31,1.11,1.05,2026-01-02,1322,A,61,6.1NRT,301.88,6.6,D
8.49268,23.04847,316,1.11,1.05,2026-01-02,1322,A,38,6.1NRT,302.09,5.88,D
8.45623,22.81266,312.43,1.14,1.06,2026-01-02,1322,A,40,6.1NRT,299.7,5.63,D
8.43913,22.70253,322.93,1.15,1.07,2026-01-02,1322,A,65,6.1NRT,300.93,16.57,D
8.43757,22.69249,328.95,1.15,1.07,2026-01-02,1322,A,81,6.1NRT,304.33,24.97,D
8.69256,24.30831,324.3,1.01,1.01,2026-01-02,1322,A,71,6.1NRT,305.72,13.98,D
8.58958,23.62242,320.35,1.05,1.02,2026-01-02,1322,A,47,6.1NRT,306.33,7.22,D
8.10388,20.53241,317.65,1.61,1.25,2026-01-02,1322,A,66,6.1NRT,304.36,11.48,D
8.68676,24.20912,325,1.02,1.01,2026-01-02,1322,A,72,6.1NRT,306.35,13.76,D
8.68544,24.20022,328.84,1.02,1.01,2026-01-02,1322,A,78,6.1NRT,305.51,18.34,D
8.59852,23.62107,342.4,1.05,1.02,2026-01-02,1322,A,90,6.1NRT,306.93,37.91,D
8.59435,23.59349,322.18,1.05,1.02,2026-01-02,1322,A,66,6.1NRT,305.29,8.88,D
8.59296,23.58428,322.94,1.05,1.03,2026-01-02,1322,A,72,6.1NRT,304.05,10.32,D
8.13952,20.68397,316.77,1.57,1.23,2026-01-02,1322,A,64,6.1NRT,305.75,9.39,D
8.1079,20.48828,317.35,1.62,1.25,2026-01-02,1322,A,65,6.1NRT,304.51,11.1,D
8.101,20.44569,318.29,1.63,1.26,2026-01-02,1322,A,67,6.1NRT,304.99,11.68,D
8.08701,20.35943,330.8,1.66,1.27,2026-01-02,1322,A,83,6.1NRT,305.92,40.96,D
7.63283,17.63148,321.66,2.79,1.6,2026-01-02,1322,A,67,6.1NRT,304.31,43.61,D
7.62872,17.60737,326.1,2.8,1.6,2026-01-02,1322,A,76,6.1NRT,304.52,67.13,D
8.69688,24.2167,319.8,1.01,1.01,2026-01-02,1322,A,45,6.1NRT,305.95,7.56,D
8.48718,22.76703,349.9,1.14,1.06,2026-01-02,1322,A,95,6.1NRT,302.71,63.55,D
8.48565,22.75702,359.41,1.14,1.07,2026-01-02,1322,A,99,6.1NRT,305.64,90.18,D
8.48411,22.747,351.32,1.14,1.07,2026-01-02,1322,A,96,6.1NRT,305.4,67.1,D
7.97835,19.54714,366.07,1.93,1.36,2026-01-02,1322,A,100,6.1NRT,305.85,241.84,D
7.65652,17.60269,323.19,2.8,1.6,2026-01-02,1322,A,67,6.1NRT,305.47,50.73,D
7.65243,17.57833,346.62,2.82,1.6,2026-01-02,1322,A,93,6.1NRT,304.87,205.95,D
7.45939,16.44092,319.09,3.51,1.76,2026-01-02,1322,A,57,6.1NRT,304.86,34.52,D
8.79271,24.74387,332.66,1,1,2026-01-02,1322,A,81,6.1NRT,306.9,20.56,D
8.72896,24.31182,316.55,1.01,1.01,2026-01-02,1322,A,37,6.1NRT,305.15,6.01,D
8.58179,23.32781,317.21,1.08,1.04,2026-01-02,1322,A,61,6.1NRT,303.78,6.41,D
8.49646,22.76558,332.66,1.14,1.06,2026-01-02,1322,A,80,6.1NRT,304.47,26.56,D
8.49339,22.74547,320.84,1.14,1.07,2026-01-02,1322,A,60,6.1NRT,304.51,10.58,D
8.15181,20.55325,322.14,1.6,1.25,2026-01-02,1322,A,73,6.1NRT,305.26,17.56,D
8.1496,20.53932,323.99,1.6,1.25,2026-01-02,1322,A,75,6.1NRT,305.23,21.54,D
7.6704,17.60019,319.26,2.8,1.6,2026-01-02,1322,A,61,6.1NRT,304.92,34.81,D
7.66634,17.57586,335.83,2.82,1.6,2026-01-02,1322,A,86,6.1NRT,304.47,123.69,D
9.37453,28.77713,326.24,1.47,1.2,2026-01-02,1322,A,75,6.1NRT,307.39,21.11,D
9.37276,28.76422,332.33,1.46,1.2,2026-01-02,1322,A,82,6.1NRT,306.99,34.17,D
9.07434,26.62959,323.5,1.09,1.04,2026-01-02,1322,A,59,6.1NRT,308.29,8.77,D
8.80144,24.74255,324.95,1,1,2026-01-02,1322,A,70,6.1NRT,306.85,11.71,D
8.6603,23.78974,316.64,1.04,1.02,2026-01-02,1322,A,44,6.1NRT,304.94,4.28,D
8.63149,23.59713,317.33,1.05,1.02,2026-01-02,1322,A,37,6.1NRT,304.8,5.9,D
8.50727,22.77418,322,1.14,1.06,2026-01-02,1322,A,42,6.1NRT,302.73,12.53,D
8.32313,21.57581,311.33,1.35,1.15,2026-01-02,1322,A,31,6.1NRT,298.09,9.08,D
8.21416,20.87824,312.96,1.51,1.21,2026-01-02,1322,A,46,6.1NRT,302.2,7.85,D
8.21209,20.86509,314.16,1.51,1.21,2026-01-02,1322,A,56,6.1NRT,302.86,9.83,D
8.60552,23.36273,327.64,1.07,1.03,2026-01-02,1322,A,79,6.1NRT,303.3,16.83,D
8.60411,23.3533,320.05,1.07,1.03,2026-01-02,1322,A,30,6.1NRT,303.48,7.78,D
8.53006,22.862,336.65,1.13,1.06,2026-01-02,1322,A,87,6.1NRT,300.63,35.46,D
8.47013,22.46714,317.5,1.18,1.08,2026-01-02,1322,A,66,6.1NRT,302.83,11.49,D
8.17129,20.53564,324.33,1.6,1.25,2026-01-02,1322,A,62,6.1NRT,305.06,22.11,D
7.3124,15.29057,321.7,4.38,1.93,2026-01-02,1322,A,71,6.1NRT,300.12,104.51,D
8.65624,23.64042,318.51,1.05,1.02,2026-01-02,1322,A,41,6.1NRT,304.91,5.31,D
8.61595,23.37078,322.21,1.07,1.03,2026-01-02,1322,A,72,6.1NRT,304.48,10.88,D
8.61454,23.36135,323.91,1.07,1.03,2026-01-02,1322,A,74,6.1NRT,304.78,13,D
8.54228,22.88034,323.89,1.13,1.06,2026-01-02,1322,A,75,6.1NRT,301.81,16.34,D
8.5393,22.86062,325.1,1.13,1.06,2026-01-02,1322,A,73,6.1NRT,301.9,17.27,D
8.53781,22.85069,320.01,1.13,1.06,2026-01-02,1322,A,52,6.1NRT,301.09,11.69,D
8.08204,19.89637,331.05,1.8,1.32,2026-01-02,1322,A,82,6.1NRT,305.99,46.31,D
9.39697,28.70853,325.19,1.45,1.19,2026-01-02,1322,A,73,6.1NRT,307.25,16.9,D
8.74432,24.17287,318.99,1.02,1.01,2026-01-02,1322,A,59,6.1NRT,307.1,6.21,D
8.7311,24.08348,323.16,1.02,1.01,2026-01-02,1322,A,70,6.1NRT,306.7,10.31,D
8.66516,23.63907,321.14,1.05,1.02,2026-01-02,1322,A,65,6.1NRT,306.79,8.06,D
8.09348,19.89447,319.87,1.8,1.32,2026-01-02,1322,A,49,6.1NRT,307.17,17.27,D
9.39511,28.71505,323.5,1.46,1.19,2026-01-02,1322,A,48,6.1NRT,307.16,13.92,D
8.50836,22.54952,318.15,1.17,1.08,2026-01-02,1322,A,48,6.1NRT,305.04,10.02,D
8.50677,22.53934,322.12,1.17,1.08,2026-01-02,1322,A,68,6.1NRT,304.13,14.42,D
8.22957,20.801,316.24,1.53,1.22,2026-01-02,1322,A,61,6.1NRT,304.26,11.05,D
8.07988,19.88993,327.05,1.8,1.32,2026-01-02,1322,A,78,6.1NRT,305.82,35.44,D
7.58735,17.00073,319.06,3.14,1.68,2026-01-02,1322,A,54,6.1NRT,306.19,28.16,D
8.62256,23.22768,331.65,1.09,1.04,2026-01-02,1322,A,82,6.1NRT,306.89,24.11,D
8.62111,23.21818,338.62,1.09,1.04,2026-01-02,1322,A,88,6.1NRT,306.48,35.77,D
8.56304,22.84028,317.17,1.13,1.06,2026-01-02,1322,A,42,6.1NRT,300.81,7.83,D
8.50655,22.47606,329.68,1.18,1.08,2026-01-02,1322,A,81,6.1NRT,301.99,28.01,D
7.30063,15.28559,316.86,4.38,1.93,2026-01-02,1322,A,60,6.1NRT,298.81,65.64,D
8.78337,24.23321,321.03,1.01,1.01,2026-01-02,1322,A,64,6.1NRT,306.53,8.63,D
8.54602,22.66863,316.07,1.15,1.07,2026-01-02,1322,A,52,6.1NRT,302.83,7.79,D
8.53818,22.61791,325.33,1.16,1.07,2026-01-02,1322,A,77,6.1NRT,303.11,19.77,D
8.53661,22.60775,331.6,1.16,1.07,2026-01-02,1322,A,83,6.1NRT,301.57,29.15,D
8.53504,22.59763,343.21,1.16,1.07,2026-01-02,1322,A,91,6.1NRT,301.84,50.42,D
8.53347,22.58748,331.2,1.16,1.07,2026-01-02,1322,A,83,6.1NRT,301.88,27.49,D
8.53189,22.57724,321.25,1.17,1.07,2026-01-02,1322,A,67,6.1NRT,300.57,13.53,D
8.20879,20.53717,330.85,1.6,1.25,2026-01-02,1322,A,82,6.1NRT,306.37,38.75,D
8.17415,20.32352,320.01,1.66,1.27,2026-01-02,1322,A,69,6.1NRT,306.8,14.53,D
10.11166,34.11362,318.24,4,1.86,2026-01-02,1322,A,47,6.1NRT,293.97,61.93,D
9.62977,30.2448,317.32,1.91,1.35,2026-01-02,1322,A,30,6.1NRT,303.52,20.48,D
9.39748,28.49668,331.25,1.4,1.17,2026-01-02,1322,A,79,6.1NRT,307.54,26.59,D
9.3958,28.48432,338.87,1.4,1.17,2026-01-02,1322,A,87,6.1NRT,308.88,45.49,D
9.00544,25.68946,322.08,1.02,1.01,2026-01-02,1322,A,58,6.1NRT,309.49,5.64,D
8.67359,23.44166,318.35,1.06,1.03,2026-01-02,1322,A,56,6.1NRT,305.04,7.27,D
8.67217,23.43229,320.14,1.07,1.03,2026-01-02,1322,A,67,6.1NRT,304.32,8.88,D
8.58455,22.85725,322.68,1.13,1.06,2026-01-02,1322,A,73,6.1NRT,302.58,13.63,D
8.54597,22.60631,324.1,1.16,1.07,2026-01-02,1322,A,75,6.1NRT,301.35,18.26,D
8.54441,22.5962,358.25,1.16,1.07,2026-01-02,1322,A,99,6.1NRT,304.99,91.23,D
8.54284,22.58603,326.21,1.16,1.07,2026-01-02,1322,A,53,6.1NRT,304.39,18.1,D
9.53792,29.46037,318.89,1.66,1.27,2026-01-02,1322,A,55,6.1NRT,300.7,18.05,D
9.38772,28.34857,330.65,1.37,1.16,2026-01-02,1322,A,78,6.1NRT,308.66,25.13,D
9.35364,28.09983,336.48,1.32,1.14,2026-01-02,1322,A,84,6.1NRT,309.5,38.02,D
9.00264,25.60767,325.82,1.02,1.01,2026-01-02,1322,A,69,6.1NRT,308.59,9.62,D
8.76364,23.98012,319.59,1.03,1.01,2026-01-02,1322,A,62,6.1NRT,306.18,8.49,D
8.62942,23.08952,340.03,1.1,1.05,2026-01-02,1322,A,89,6.1NRT,305.25,39.81,D
8.62795,23.07989,322.56,1.1,1.05,2026-01-02,1322,A,72,6.1NRT,304.42,13.51,D
8.27629,20.82068,343.28,1.52,1.22,2026-01-02,1322,A,91,6.1NRT,304.48,74.97,D
8.13076,19.91384,333.7,1.79,1.31,2026-01-02,1322,A,85,6.1NRT,306.9,56.4,D
8.12823,19.8982,319.71,1.8,1.31,2026-01-02,1322,A,68,6.1NRT,307.11,17.8,D
9.39787,28.34715,325.88,1.37,1.16,2026-01-02,1322,A,71,6.1NRT,308.59,16.62,D
9.01145,25.60637,334.71,1.02,1.01,2026-01-02,1322,A,82,6.1NRT,310.05,20.79,D
9.01016,25.59744,334.71,1.02,1.01,2026-01-02,1322,A,82,6.1NRT,310.65,21,D
8.88276,24.72369,320.76,1,1,2026-01-02,1322,A,57,6.1NRT,304.73,8.52,D
8.28055,20.77893,319.39,1.53,1.22,2026-01-02,1322,A,57,6.1NRT,304.09,15.97,D
8.89665,24.75751,348.74,1,1,2026-01-02,1322,A,94,6.1NRT,308.94,47.56,D
8.89536,24.74872,325.87,1,1,2026-01-02,1322,A,52,6.1NRT,307.56,11.26,D
8.72009,23.56769,330.75,1.05,1.02,2026-01-02,1322,A,63,6.1NRT,303.64,20.74,D
8.7187,23.55848,324.15,1.05,1.03,2026-01-02,1322,A,71,6.1NRT,302.3,14.3,D
8.31605,20.93526,314.61,1.49,1.21,2026-01-02,1322,A,56,6.1NRT,301.64,8.86,D
8.29329,20.79055,318.76,1.53,1.22,2026-01-02,1322,A,56,6.1NRT,304.22,14.95,D
9.76044,30.86268,318.14,2.15,1.43,2026-01-02,1322,A,48,6.1NRT,304.31,14.93,D
9.75793,30.84379,320.7,2.15,1.42,2026-01-02,1322,A,65,6.1NRT,305.25,21.64,D
8.83782,24.29771,319.23,1.01,1,2026-01-02,1322,A,53,6.1NRT,305.43,6.85,D
8.7304,23.57551,351.83,1.05,1.02,2026-01-02,1322,A,96,6.1NRT,306.13,58.38,D
8.65532,23.07558,320.05,1.1,1.05,2026-01-02,1322,A,57,6.1NRT,302.56,10.42,D
8.65387,23.06596,316.18,1.1,1.05,2026-01-02,1322,A,17,6.1NRT,302.59,6.65,D
8.91025,24.7285,360.51,1,1,2026-01-02,1322,A,100,6.1NRT,306.67,75.97,D
8.66445,23.07419,316.19,1.1,1.05,2026-01-02,1322,A,34,6.1NRT,303.09,6.84,D
8.66299,23.06451,316.77,1.1,1.05,2026-01-02,1322,A,36,6.1NRT,303.99,7.54,D
8.27825,20.5545,322.71,1.59,1.24,2026-01-02,1322,A,74,6.1NRT,307.69,17.5,D
9.52923,28.99073,326.79,1.53,1.22,2026-01-02,1322,A,55,6.1NRT,306.99,20.25,D
9.52736,28.97729,342.02,1.53,1.22,2026-01-02,1322,A,89,6.1NRT,306.38,62.89,D
8.74965,23.58197,325.77,1.05,1.02,2026-01-02,1322,A,36,6.1NRT,304.22,13.47,D
8.61282,22.66858,319.45,1.15,1.07,2026-01-02,1322,A,68,6.1NRT,302.38,12.06,D
8.61129,22.65847,319.15,1.15,1.07,2026-01-02,1322,A,68,6.1NRT,302.65,11.72,D
8.55022,22.25446,314.75,1.21,1.1,2026-01-02,1322,A,45,6.1NRT,302.53,7.08,D
8.3106,20.69147,319.81,1.55,1.23,2026-01-02,1322,A,36,6.1NRT,305.43,12.73,D
8.17047,19.79376,330.55,1.83,1.32,2026-01-02,1322,A,81,6.1NRT,306.45,42.67,D
8.16798,19.77794,333.56,1.83,1.33,2026-01-02,1322,A,84,6.1NRT,305.86,55.45,D
8.06605,19.13259,333.23,2.07,1.4,2026-01-02,1322,A,84,6.1NRT,305.66,67.62,D
9.7616,30.8573,323.13,2.15,1.43,2026-01-02,1322,A,69,6.1NRT,304.54,27.79,D
8.93717,24.7726,324.36,1,1,2026-01-02,1322,A,60,6.1NRT,306.98,10.54,D
8.93588,24.76382,320.08,1,1,2026-01-02,1322,A,39,6.1NRT,305.08,7.02,D
8.74134,23.46371,316.9,1.06,1.03,2026-01-02,1322,A,49,6.1NRT,303.96,6.87,D
8.61793,22.66221,317.81,1.15,1.07,2026-01-02,1322,A,63,6.1NRT,303.58,9.59,D
8.55489,22.25913,314.63,1.21,1.09,2026-01-02,1322,A,34,6.1NRT,302.35,6.81,D
9.5326,28.98454,340.3,1.53,1.22,2026-01-02,1322,A,88,6.1NRT,306.56,56.48,D
9.53082,28.97109,328.29,1.53,1.22,2026-01-02,1322,A,75,6.1NRT,305.34,26.2,D
9.06655,25.60157,324.73,1.02,1.01,2026-01-02,1322,A,66,6.1NRT,310.42,8.02,D
9.06527,25.59263,338.78,1.02,1.01,2026-01-02,1322,A,86,6.1NRT,310.17,27.34,D
8.78661,23.70195,318.59,1.04,1.02,2026-01-02,1322,A,56,6.1NRT,306.18,6.29,D
8.78522,23.69278,321.12,1.04,1.02,2026-01-02,1322,A,66,6.1NRT,306.35,8.87,D
8.70429,23.16071,318.1,1.09,1.04,2026-01-02,1322,A,60,6.1NRT,304.09,7.93,D
8.57931,22.35275,316.44,1.2,1.09,2026-01-02,1322,A,59,6.1NRT,301.52,10.76,D
8.31596,20.69922,322.59,1.55,1.23,2026-01-02,1322,A,72,6.1NRT,306.27,20.12,D
8.31376,20.68562,317.46,1.55,1.23,2026-01-02,1322,A,56,6.1NRT,305.67,9.92,D
8.16694,19.78925,336.48,1.83,1.32,2026-01-02,1322,A,86,6.1NRT,306.24,62.95,D
9.54685,29.01006,324.51,1.54,1.22,2026-01-02,1322,A,59,6.1NRT,306.45,16.64,D
9.54148,28.96962,329.37,1.53,1.22,2026-01-02,1322,A,76,6.1NRT,305.37,30.51,D
9.53969,28.9562,323.7,1.52,1.22,2026-01-02,1322,A,66,6.1NRT,304.32,17.66,D
9.53436,28.91614,337.63,1.51,1.21,2026-01-02,1322,A,85,6.1NRT,304.88,51.29,D
9.41472,28.02665,333.56,1.31,1.13,2026-01-02,1322,A,81,6.1NRT,309.68,29.81,D
8.26052,20.28933,321.88,1.67,1.27,2026-01-02,1322,A,71,6.1NRT,304.64,18.19,D
8.17845,19.78729,327.17,1.83,1.32,2026-01-02,1322,A,70,6.1NRT,306.75,33.76,D
8.06928,19.12693,327.57,2.07,1.4,2026-01-02,1322,A,73,6.1NRT,306.29,44.33,D
9.56117,29.03569,323.72,1.54,1.22,2026-01-02,1322,A,32,6.1NRT,306.87,15.18,D
9.54498,28.91467,324.2,1.51,1.21,2026-01-02,1322,A,60,6.1NRT,303.57,19.85,D
8.86124,24.07863,325.32,1.02,1.01,2026-01-02,1322,A,73,6.1NRT,308.27,11.3,D
8.39598,21.06256,318.65,1.46,1.19,2026-01-02,1322,A,65,6.1NRT,303.21,14.3,D
9.69341,29.94666,327.06,1.82,1.32,2026-01-02,1322,A,73,6.1NRT,304.9,33.9,D
9.6913,29.93068,334.94,1.81,1.32,2026-01-02,1322,A,83,6.1NRT,303.75,57.44,D
8.40635,21.06078,333.89,1.46,1.19,2026-01-02,1322,A,85,6.1NRT,303.87,43.7,D
8.40434,21.04813,327.52,1.46,1.19,2026-01-02,1322,A,79,6.1NRT,303.87,29.49,D
8.09068,19.10483,322.44,2.08,1.4,2026-01-02,1322,A,71,6.1NRT,305.88,25.03,D
8.0877,19.08665,318.1,2.09,1.41,2026-01-02,1322,A,34,6.1NRT,304.59,15.3,D
9.70496,29.9451,324.54,1.82,1.32,2026-01-02,1322,A,70,6.1NRT,303.94,29.94,D
9.70283,29.92912,320.18,1.81,1.32,2026-01-02,1322,A,53,6.1NRT,303.11,17.8,D
8.77353,23.37278,315.58,1.07,1.03,2026-01-02,1322,A,26,6.1NRT,303.41,5.17,D
8.77212,23.36344,316.31,1.07,1.03,2026-01-02,1322,A,20,6.1NRT,304.22,5.71,D
8.77071,23.35409,320.81,1.07,1.03,2026-01-02,1322,A,65,6.1NRT,304.78,10.05,D
8.7693,23.3447,319.5,1.07,1.03,2026-01-02,1322,A,53,6.1NRT,304.78,8.37,D
8.76501,23.31625,324.75,1.07,1.03,2026-01-02,1322,A,74,6.1NRT,304.51,14.88,D
8.76357,23.30676,323.8,1.07,1.03,2026-01-02,1322,A,73,6.1NRT,303.33,14.15,D
8.4768,21.44154,323.18,1.37,1.16,2026-01-02,1322,A,73,6.1NRT,302.38,22.84,D
8.27244,20.15119,327.25,1.71,1.28,2026-01-02,1322,A,78,6.1NRT,308.33,32.39,D
8.27005,20.13628,319.48,1.71,1.28,2026-01-02,1322,A,67,6.1NRT,308.27,14.59,D
9.62344,29.25287,320.42,1.6,1.25,2026-01-02,1322,A,57,6.1NRT,305.88,12.35,D
9.45441,28.02105,322.39,1.31,1.13,2026-01-02,1322,A,59,6.1NRT,309.49,9.58,D
